"ST9","Stoke on Trent",53.05,-2.09
"SW1","London",51.49,-0.13
"SW10","London",51.48,-0.18
"SW11","London",51.46,-0.16
"SW12","London",51.44,-0.14
"SW13","London",51.47,-0.24
"SW14","London",51.46,-0.26
"SW15","London",51.45,-0.22
"SW16","London",51.42,-0.12
"SW17","London",51.43,-0.16
"SW18","London",51.45,-0.19
"SW19","London",51.42,-0.20
"SW1A","London",51.50,-0.13
"SW1E","London",51.49,-0.13
"SW1H","London",51.49,-0.13
"SW1P","London",51.49,-0.13
"SW1V","London",51.49,-0.13
"SW1W","London",51.49,-0.14
"SW1X","London",51.49,-0.15
"SW1Y","London",51.50,-0.13
"SW2","London",51.44,-0.11
"SW20","London",51.41,-0.22
"SW3","London",51.48,-0.16
"SW4","London",51.46,-0.13
"SW5","London",51.49,-0.18
"SW6","London",51.47,-0.20
"SW7","London",51.49,-0.17
"SW8","London",51.47,-0.13
"SW9","London",51.46,-0.11
"SY1","Shrewsbury",52.72,-2.74
"SY10","Shrewsbury",52.83,-3.12
"SY11","Shrewsbury",52.86,-3.02
"SY12","Shrewsbury",52.90,-2.89
"SY13","Shrewsbury",52.95,-2.68
"SY14","Shrewsbury",53.03,-2.76
"SY15","Shrewsbury",52.55,-3.13
"SY16","Shrewsbury",52.52,-3.31
"SY17","Shrewsbury",52.51,-3.46
"SY18","Shrewsbury",52.44,-3.54
"SY19","Shrewsbury",52.57,-3.61
"SY2","Shrewsbury",52.70,-2.72
"SY20","Shrewsbury",52.61,-3.81
"SY21","Shrewsbury",52.65,-3.20
"SY22","Shrewsbury",52.75,-3.18
"SY23","Shrewsbury",52.38,-4.05
"SY24","Shrewsbury",52.47,-4.02
"SY25","Shrewsbury",52.23,-3.93
"SY3","Shrewsbury",52.69,-2.77
"SY4","Shrewsbury",52.79,-2.75
"SY5","Shrewsbury",52.65,-2.82
"SY6","Shrewsbury",52.53,-2.79
"SY7","Shrewsbury",52.42,-2.88
"SY8","Shrewsbury",52.36,-2.69
"SY9","Shrewsbury",52.49,-2.98
"TA1","Taunton",51.01,-3.10
"TA10","Taunton",51.03,-2.82
"TA11","Taunton",51.06,-2.70
"TA12","Taunton",50.97,-2.77
"TA13","Taunton",50.94,-2.81
"TA14","Taunton",50.94,-2.75
"TA15","Taunton",50.95,-2.71
"TA16","Taunton",50.90,-2.79
"TA17","Taunton",50.90,-2.83
"TA18","Taunton",50.88,-2.78
"TA19","Taunton",50.93,-2.91
"TA2","Taunton",51.03,-3.10
"TA20","Taunton",50.87,-2.96
"TA21","Taunton",50.97,-3.24
"TA22","Taunton",51.04,-3.54
"TA23","Taunton",51.16,-3.35
"TA24","Taunton",51.18,-3.51
"TA3","Taunton",50.99,-3.03
"TA4","Taunton",51.07,-3.26
"TA5","Taunton",51.14,-3.10
"TA6","Taunton",51.12,-3.00
"TA7","Taunton",51.13,-2.91
"TA8","Taunton",51.24,-2.99
"TA9","Taunton",51.22,-2.95
"TD1","Tweed",55.62,-2.81
"TD10","Tweed",55.71,-2.44
"TD11","Tweed",55.78,-2.31
"TD12","Tweed",55.65,-2.23
"TD13","Tweed",55.93,-2.37
"TD14","Tweed",55.86,-2.12
"TD15","Tweed",55.74,-2.01
"TD2","Tweed",55.73,-2.75
"TD3","Tweed",55.70,-2.57
"TD4","Tweed",55.64,-2.67
"TD5","Tweed",55.58,-2.41
"TD6","Tweed",55.58,-2.69
"TD7","Tweed",55.53,-2.87
"TD8","Tweed",55.47,-2.54
"TD9","Tweed",55.39,-2.77
"TF1","Telford",52.70,-2.50
"TF10","Telford",52.76,-2.38
"TF11","Telford",52.66,-2.36
"TF12","Telford",52.61,-2.48
"TF13","Telford",52.57,-2.58
"TF2","Telford",52.70,-2.43
"TF3","Telford",52.66,-2.44
"TF4","Telford",52.66,-2.46
"TF5","Telford",52.71,-2.53
"TF6","Telford",52.73,-2.55
"TF7","Telford",52.63,-2.44
"TF8","Telford",52.63,-2.47
"TF9","Telford",52.89,-2.46
"TN1","Tonbridge",51.13,0.26
"TN10","Tonbridge",51.21,0.28
"TN11","Tonbridge",51.20,0.26
"TN12","Tonbridge",51.17,0.44
"TN13","Tonbridge",51.27,0.18
"TN14","Tonbridge",51.29,0.16
"TN15","Tonbridge",51.30,0.27
"TN16","Tonbridge",51.29,0.05
"TN17","Tonbridge",51.09,0.53
"TN18","Tonbridge",51.04,0.52
"TN19","Tonbridge",51.00,0.40
"TN2","Tonbridge",51.13,0.28
"TN20","Tonbridge",51.02,0.25
"TN21","Tonbridge",50.95,0.26
"TN22","Tonbridge",50.98,0.10
"TN23","Tonbridge",51.13,0.86
"TN24","Tonbridge",51.15,0.88
"TN25","Tonbridge",51.14,0.94
"TN26","Tonbridge",51.10,0.80
"TN27","Tonbridge",51.16,0.70
"TN28","Tonbridge",50.98,0.95
"TN29","Tonbridge",50.99,0.93
"TN3","Tonbridge",51.12,0.25
"TN30","Tonbridge",51.06,0.69
"TN31","Tonbridge",50.96,0.68
"TN32","Tonbridge",50.98,0.49
"TN33","Tonbridge",50.91,0.47
"TN34","Tonbridge",50.86,0.58
"TN35","Tonbridge",50.88,0.61
"TN36","Tonbridge",50.92,0.70
"TN37","Tonbridge",50.87,0.55
"TN38","Tonbridge",50.86,0.54
"TN39","Tonbridge",50.84,0.45
"TN4","Tonbridge",51.14,0.25
"TN40","Tonbridge",50.84,0.48
"TN5","Tonbridge",51.06,0.36
"TN6","Tonbridge",51.05,0.17
"TN7","Tonbridge",51.09,0.10
"TN8","Tonbridge",51.19,0.07
"TN9","Tonbridge",51.19,0.27
"TQ1","Torquay",50.47,-3.52
"TQ10","Torquay",50.42,-3.81
"TQ11","Torquay",50.48,-3.78
"TQ12","Torquay",50.52,-3.61
"TQ13","Torquay",50.59,-3.71
"TQ14","Torquay",50.55,-3.50
"TQ2","Torquay",50.47,-3.54
"TQ3","Torquay",50.44,-3.57
"TQ4","Torquay",50.42,-3.57
"TQ5","Torquay",50.39,-3.52
"TQ6","Torquay",50.34,-3.58
"TQ7","Torquay",50.28,-3.78
"TQ8","Torquay",50.23,-3.77
"TQ9","Torquay",50.41,-3.69
"TR1","Truro",50.26,-5.05
"TR10","Truro",50.16,-5.11
"TR11","Truro",50.14,-5.08
"TR12","Truro",50.04,-5.17
"TR13","Truro",50.10,-5.28
"TR14","Truro",50.21,-5.29
"TR15","Truro",50.23,-5.23
"TR16","Truro",50.23,-5.22
"TR17","Truro",50.12,-5.46
"TR18","Truro",50.11,-5.54
"TR19","Truro",50.10,-5.62
"TR2","Truro",50.25,-4.95
"TR20","Truro",50.13,-5.48
"TR21","Truro",49.93,-6.25
"TR22","Truro",49.89,-6.34
"TR23","Truro",49.95,-6.35
"TR24","Truro",49.95,-6.33
"TR25","Truro",49.96,-6.29
"TR26","Truro",50.20,-5.47
"TR27","Truro",50.18,-5.40
"TR3","Truro",50.21,-5.10
"TR4","Truro",50.28,-5.13
"TR5","Truro",50.30,-5.19
"TR6","Truro",50.34,-5.15
"TR7","Truro",50.41,-5.07
"TR8","Truro",50.39,-5.03
"TR9","Truro",50.41,-4.93
"TS1","Teeside",54.57,-1.23
"TS10","Teeside",54.60,-1.06
"TS11","Teeside",54.58,-1.02
"TS12","Teeside",54.56,-0.96
"TS13","Teeside",54.55,-0.85
"TS14","Teeside",54.53,-1.06
"TS15","Teeside",54.49,-1.33
"TS16","Teeside",54.52,-1.35
"TS17","Teeside",54.53,-1.30
"TS18","Teeside",54.56,-1.32
"TS19","Teeside",54.57,-1.34
"TS2","Teeside",54.58,-1.23
"TS20","Teeside",54.58,-1.31
"TS21","Teeside",54.62,-1.42
"TS22","Teeside",54.61,-1.31
"TS23","Teeside",54.60,-1.28
"TS24","Teeside",54.69,-1.21
"TS25","Teeside",54.66,-1.22
"TS26","Teeside",54.68,-1.22
"TS27","Teeside",54.72,-1.28
"TS28","Teeside",54.72,-1.37
"TS29","Teeside",54.71,-1.41
"TS3","Teeside",54.56,-1.19
"TS4","Teeside",54.55,-1.22
"TS5","Teeside",54.55,-1.25
"TS6","Teeside",54.56,-1.15
"TS7","Teeside",54.53,-1.18
"TS8","Teeside",54.52,-1.23
"TS9","Teeside",54.46,-1.16
"TW1","Twickenham",51.45,-0.32
"TW10","Twickenham",51.45,-0.30
"TW11","Twickenham",51.42,-0.33
"TW12","Twickenham",51.42,-0.36
"TW13","Twickenham",51.43,-0.40
"TW14","Twickenham",51.45,-0.41
"TW15","Twickenham",51.43,-0.45
"TW16","Twickenham",51.41,-0.41
"TW17","Twickenham",51.39,-0.44
"TW18","Twickenham",51.42,-0.50
"TW19","Twickenham",51.45,-0.50
"TW2","Twickenham",51.44,-0.35
"TW20","Twickenham",51.42,-0.55
"TW3","Twickenham",51.46,-0.36
"TW4","Twickenham",51.46,-0.38
"TW5","Twickenham",51.48,-0.38
"TW6","Twickenham",51.47,-0.44
"TW7","Twickenham",51.47,-0.33
"TW8","Twickenham",51.48,-0.30
"TW9","Twickenham",51.46,-0.29
"UB1","Uvbridge",51.51,-0.37
"UB10","Uvbridge",51.54,-0.45
"UB11","Uvbridge",51.51,-0.45
"UB2","Uvbridge",51.49,-0.37
"UB3","Uvbridge",51.50,-0.42
"UB4","Uvbridge",51.52,-0.40
"UB5","Uvbridge",51.54,-0.37
"UB6","Uvbridge",51.53,-0.34
"UB7","Uvbridge",51.50,-0.46
"UB8","Uvbridge",51.53,-0.47
"UB9","Uvbridge",51.58,-0.49
"W1","London",51.51,-0.14
"W10","London",51.52,-0.21
"W11","London",51.51,-0.20
"W12","London",51.50,-0.23
"W13","London",51.51,-0.32
"W14","London",51.49,-0.20
"W1B","London",51.51,-0.13
"W1C","London",51.51,-0.14
"W1D","London",51.51,-0.13
"W1F","London",51.51,-0.13
"W1G","London",51.51,-0.14
"W1H","London",51.51,-0.15
"W1J","London",51.50,-0.14
"W1K","London",51.51,-0.14
"W1M","London",51.51,-0.14
"W1S","London",51.51,-0.14
"W1T","London",51.52,-0.13
"W1U","London",51.51,-0.15
"W1W","London",51.51,-0.14
"W2","London",51.51,-0.17
"W3","London",51.50,-0.26
"W4","London",51.49,-0.26
"W5","London",51.51,-0.30
"W6","London",51.49,-0.22
"W7","London",51.51,-0.33
"W8","London",51.50,-0.19
"W9","London",51.52,-0.19
"WA1","Warrington",53.39,-2.56
"WA10","Warrington",53.45,-2.75
"WA11","Warrington",53.47,-2.71
"WA12","Warrington",53.45,-2.63
"WA13","Warrington",53.38,-2.46
"WA14","Warrington",53.38,-2.35
"WA15","Warrington",53.38,-2.32
"WA16","Warrington",53.30,-2.37
"WA2","Warrington",53.41,-2.58
"WA3","Warrington",53.45,-2.54
"WA4","Warrington",53.36,-2.57
"WA5","Warrington",53.39,-2.63
"WA6","Warrington",53.27,-2.72
"WA7","Warrington",53.33,-2.70
"WA8","Warrington",53.37,-2.74
"WA9","Warrington",53.43,-2.71
"WC1","London",51.52,-0.12
"WC1A","London",51.51,-0.12
"WC1B","London",51.51,-0.12
"WC1E","London",51.52,-0.13
"WC1H","London",51.52,-0.12
"WC1N","London",51.52,-0.12
"WC1R","London",51.51,-0.11
"WC1V","London",51.51,-0.11
"WC1X","London",51.52,-0.11
"WC2","London",51.51,-0.12
"WC2A","London",51.51,-0.11
"WC2B","London",51.51,-0.12
"WC2E","London",51.51,-0.12
"WC2H","London",51.51,-0.12
"WC2N","London",51.51,-0.12
"WC2R","London",51.51,-0.11
"WD1","Watford",51.64,-0.40
"WD17","Watford",51.66,-0.40
"WD18","Watford",51.64,-0.41
"WD19","Watford",51.63,-0.39
"WD2","Watford",51.66,-0.37
"WD23","Watford",51.64,-0.36
"WD24","Watford",51.67,-0.39
"WD25","Watford",51.68,-0.38
"WD3","Watford",51.64,-0.48
"WD4","Watford",51.70,-0.45
"WD5","Watford",51.70,-0.41
"WD6","Watford",51.65,-0.27
"WD7","Watford",51.68,-0.30
"WF1","Wakefield",53.68,-1.49
"WF10","Wakefield",53.72,-1.34
"WF11","Wakefield",53.71,-1.25
"WF12","Wakefield",53.68,-1.62
"WF13","Wakefield",53.69,-1.64
"WF14","Wakefield",53.68,-1.69
"WF15","Wakefield",53.70,-1.69
"WF16","Wakefield",53.71,-1.66
"WF17","Wakefield",53.71,-1.64
"WF2","Wakefield",53.67,-1.51
"WF3","Wakefield",53.72,-1.52
"WF4","Wakefield",53.64,-1.51
"WF5","Wakefield",53.68,-1.57
"WF6","Wakefield",53.70,-1.41
"WF7","Wakefield",53.66,-1.35
"WF8","Wakefield",53.68,-1.29
"WF9","Wakefield",53.60,-1.32
"WN1","Wigan",53.55,-2.62
"WN2","Wigan",53.53,-2.58
"WN3","Wigan",53.52,-2.64
"WN4","Wigan",53.49,-2.64
"WN5","Wigan",53.53,-2.68
"WN6","Wigan",53.57,-2.66
"WN7","Wigan",53.49,-2.51
"WN8","Wigan",53.55,-2.76
"WR1","Worcester",52.19,-2.21
"WR10","Worcester",52.11,-2.06
"WR11","Worcester",52.09,-1.92
"WR12","Worcester",52.04,-1.87
"WR13","Worcester",52.09,-2.34
"WR14","Worcester",52.11,-2.31
"WR15","Worcester",52.30,-2.56
"WR2","Worcester",52.19,-2.24
"WR3","Worcester",52.21,-2.21
"WR4","Worcester",52.20,-2.18
"WR5","Worcester",52.17,-2.19
"WR6","Worcester",52.22,-2.37
"WR7","Worcester",52.19,-2.05
"WR8","Worcester",52.08,-2.20
"WR9","Worcester",52.26,-2.15
"WS1","Walsall",52.57,-1.97
"WS10","Walsall",52.56,-2.02
"WS11","Walsall",52.68,-2.01
"WS12","Walsall",52.70,-1.99
"WS13","Walsall",52.69,-1.81
"WS14","Walsall",52.66,-1.81
"WS15","Walsall",52.75,-1.91
"WS2","Walsall",52.58,-2.00
"WS3","Walsall",52.61,-1.99
"WS4","Walsall",52.60,-1.95
"WS5","Walsall",52.56,-1.95
"WS6","Walsall",52.65,-2.02
"WS7","Walsall",52.68,-1.91
"WS8","Walsall",52.64,-1.93
"WS9","Walsall",52.60,-1.91
"WV1","Wolverhampton",52.58,-2.11
"WV10","Wolverhampton",52.61,-2.11
"WV11","Wolverhampton",52.61,-2.07
"WV12","Wolverhampton",52.60,-2.03
"WV13","Wolverhampton",52.58,-2.06
"WV14","Wolverhampton",52.55,-2.07
"WV15","Wolverhampton",52.51,-2.37
"WV16","Wolverhampton",52.51,-2.44
"WV2","Wolverhampton",52.57,-2.11
"WV3","Wolverhampton",52.58,-2.15
"WV4","Wolverhampton",52.56,-2.14
"WV5","Wolverhampton",52.53,-2.20
"WV6","Wolverhampton",52.59,-2.18
"WV7","Wolverhampton",52.63,-2.27
"WV8","Wolverhampton",52.62,-2.18
"WV9","Wolverhampton",52.63,-2.14
"YO1","York",53.95,-1.08
"YO10","York",53.95,-1.05
"YO11","York",54.26,-0.39
"YO12","York",54.27,-0.42
"YO13","York",54.28,-0.49
"YO14","York",54.19,-0.29
"YO15","York",54.09,-0.17
"YO16","York",54.09,-0.20
"YO17","York",54.13,-0.75
"YO18","York",54.25,-0.76
"YO19","York",53.91,-1.02
"YO21","York",54.47,-0.71
"YO22","York",54.45,-0.62
"YO23","York",53.92,-1.12
"YO24","York",53.94,-1.11
"YO25","York",54.00,-0.41
"YO26","York",53.97,-1.17
"YO30","York",53.98,-1.11
"YO31","York",53.96,-1.06
"YO32","York",54.01,-1.05
"YO41","York",53.96,-0.90
"YO42","York",53.92,-0.79
"YO43","York",53.85,-0.69
"YO51","York",54.08,-1.37
"YO60","York",54.08,-0.94
"YO61","York",54.11,-1.19
"YO62","York",54.24,-0.99
"YO7","York",54.22,-1.35
"YO8","York",53.78,-1.05
"ZE1","Shetland Isles",60.15,-1.16
"ZE2","Shetland Isles",60.33,-1.22
"ZE3","Shetland Isles",59.88,-1.30
